크롤링일,순위,ISBN,상품번호,상품명,정가,판매가,YES포인트,저자,출판사,판매지수,출간일
190225,39,9788928328048,69334571,[쎈 마블 한정판] 쎈 고등 수학 1 (2019년),"14,000원","12,600","
700원 ","
홍범준, 신사고수학콘텐츠연구회 공저
        ",좋은책신사고,26718,2019년 02월 01일,국내도서,중고등참고서,고등학교,문제집,고1ㆍ2 문제집,수학 일반선택 (2015 개정교육과정),
190225,40,9788954748742,68724550,EBS 수능특강 사용설명서 영어(하) (2019년),"9,500원","8,550","
90원 ","
EBS 저
        ",한국교육방송공사,112545,2019년 01월 10일,"","                                    * 판매자 배송 상품은 판매자와 반품/교환이 협의된 상품에 한해 가능합니다.",
190225,41,9791162721483,67310144,2020 수능대비 마더텅 수능기출문제집 국어 독서 (2019년),"16,800원","15,120","
840원 ","
마더텅 편집부 저
        ",마더텅,61893,2018년 12월 10일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,국어영역,
190225,42,9791162721476,67311023,2020 수능대비 마더텅 수능기출문제집 국어 문학 (2019년),"19,800원","17,820","
990원 ","
마더텅 편집부 저
        ",마더텅,60798,2018년 12월 10일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,국어영역,
190225,43,9788968060298,14923396,천일문 기본 베이직 1001 SENTENCES Basic ver.3.0,"14,000원","12,600","
700원 ","
김기훈, 인지영, 이경진 공저
        ",쎄듀(CEDU),137709,2014년 10월 20일,국내도서,중고등참고서,고등학교,문제집,"고1,2 문제집","영어(고1,2) 문제집",
190225,44,9788961334402,65060349,개념원리 수학 (상) (2019년),"17,000원","15,300","
850원 ","
이홍섭 저
        ",개념원리,99903,2018년 10월 01일,국내도서,중고등참고서,고등학교,문제집,고1ㆍ2 문제집,공통 수학 (2015 개정교육과정),
190225,45,9788954748674,68725174,EBS 수능특강 과학탐구영역 생명과학 2 (2019년),"7,200원","6,480","
70원 ","
EBS 저
        ",한국교육방송공사,70113,2019년 01월 10일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,과학탐구영역,생명과학 1ㆍ2,
190225,46,9791162401033,66874144,2019 Xistory 자이스토리 영어 독해 기본 512제,"17,000원","15,300","
850원 ","
오세종, 이아영, 이탁균 등저
        ",수경출판사,80940,2018년 11월 20일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,영어영역,
190225,47,9791186264874,67492016,홀로 공부하는 수능 국어 기출 분석 현대시,"13,000원","11,700","
650원 ","
박광일 편저
        ",홀수,38604,2018년 12월 28일,국내도서,중고등참고서,고등학교,수능기출문제집,국어영역,
190225,48,9791186264911,67504916,홀로 공부하는 수능 국어 기출 분석 과학·기술,"13,000원","11,700","
650원 ","
박광일 편저
        ",홀수,37155,2018년 12월 28일,국내도서,중고등참고서,고등학교,수능기출문제집,국어영역,
