크롤링일,순위,ISBN,상품번호,상품명,정가,판매가,YES포인트,저자,출판사,판매지수,출간일
190225,51,9788967700379,49853107,에이급 수학 중학수학 1-상 (2019년용),"15,000원","13,500","
750원 ","
            편집부
        ",에이급,51609,2017년 09월 01일,국내도서,중고등참고서,중학교,중1 - 문제집,수학(중등1),
190225,52,9788928325344,57549304,국어의 기술 0(zero) (2019년용),"18,000원","16,200","
900원 ","
이해황 저
        ",좋은책신사고,71529,2017년 12월 05일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,국어영역,
190225,53,9788954745031,57949812,EBS 중학 뉴런 수학 1 (하) (2019년용),"14,500원","13,050","
140원 ","
            편집부
        ",한국교육방송공사,67470,2018년 01월 08일,국내도서,중고등참고서,EBS 방송교재,EBS 중학교,중1,
190225,54,9788954743297,43876617,EBS 고등 예비과정 통합사회 (2019년용),"9,000원","8,100","
90원 ","
            편집부
        ",한국교육방송공사,77052,2017년 07월 13일,국내도서,중고등참고서,EBS 방송교재,EBS 고등학교,고교공통,
190225,55,9791162276259,65281569,한끝 중등사회 1-1 (2019년),"14,500원","13,050","
730원 ","
            편집부
        ",비상교육(구 비유와상징),24918,2018년 11월 01일,국내도서,중고등참고서,중학교,중1 - 문제집,사회/역사/도덕,
190225,56,9791162721391,66322849,100% 실전대비 MP3 중학영어듣기 24회 모의고사 중학교 3학년 (2019년),"14,000원","12,600","
700원 ","
마더텅 편집부 저
        ",마더텅,45447,2018년 10월 22일,국내도서,중고등참고서,중학교,중학영어전문교재,말하기/듣기,
190225,57,9788928324361,46220390,신사고 SSEN 쎈 중등 수학 1 (하) 문제기본서 (2019년용),"15,000원","13,500","
750원 ","
홍범준, 신사고수학연구회 공저
        ",좋은책신사고,118296,2017년 09월 06일,국내도서,중고등참고서,중학교,중1 - 문제집,수학(중등1),
190225,58,9788928324019,39115962,라이트 쎈 중등수학 1 (상) (2019년용),"14,000원","12,600","
700원 ","
홍범준, 신사고수학콘텐츠연구회 공저
        ",좋은책신사고,64629,2017년 04월 25일,국내도서,중고등참고서,중학교,중1 - 문제집,수학(중등1),
190225,59,9788954747110,67134698,EBS 마이리딩코치 레벨1 My Reading Coach Level 1 (2019년),"11,000원","9,900","
110원 ","
            편집부
        ",한국교육방송공사,26421,2018년 12월 07일,국내도서,중고등참고서,중학교,중1 문제집,영어,
190225,60,9788928324170,43254713,일품 중등 수학 3 (상) 543제 (2019년용),"11,000원","9,900","
550원 ","
홍범준, 신사고수학콘텐츠연구회 공저
        ",좋은책신사고,50928,2017년 06월 01일,국내도서,중고등참고서,중학교,중3 - 문제집,수학(중등3),
190225,61,9788928324385,56882646,신사고 SSEN 쎈 중등 수학 3 (하) 문제기본서 (2019년용),"15,000원","13,500","
750원 ","
홍범준, 신사고수학연구회 공저
        ",좋은책신사고,123177,2017년 11월 01일,국내도서,중고등참고서,중학교,중3 - 문제집,수학(중등3),
190225,62,9791125939009,67452097,체크체크 국어 천재 박영목 교과서편 중등 1-1 (2019년),"18,500원","16,650","
920원 ","
박예진 등저
        ",천재교육,15381,2018년 09월 30일,국내도서,중고등참고서,중학교,중1 문제집,국어,
190225,63,9791125324454,64413689,주니어 리딩튜터 JUNIOR READING TUTOR LEVEL 2,"12,000원","10,800","
600원 ","
            편집부 저
        ",NE능률,40131,2019년 01월 05일,국내도서,중고등참고서,중학교,중학영어전문교재,독해/작문,
190225,64,9791158317805,32456245,워드마스터 Word Master 고등 베이직 Basic (2019년용),"10,000원","9,000","
500원 ","
이투스 영어팀 저
        ",이투스북 ,63276,2016년 09월 26일,국내도서,중고등참고서,고등학교,문제집,"고1,2 문제집","영어(고1,2) 문제집",
190225,65,9788926152959,44265949,최상위수학 중 1-1 (2019년용),"14,000원","12,600","
700원 ","
최문섭, 최희영, 한송이, 고길동, 송낙천, 최영욱, 김종군, 박민선 공저
        ",디딤돌교육(학습),43377,2017년 08월 09일,국내도서,중고등참고서,중학교,중1 - 문제집,수학(중등1),
190225,66,9788960764354,61778571,블랙라벨 중학 수학 2-1 (2019년),"12,000원","10,800","
600원 ","
이문호, 김원중, 김숙영, 강희윤 공저
        ",진학사 (블랙박스),31959,2018년 06월 25일,국내도서,중고등참고서,중학교,중2 - 문제집,수학(중등2),
190225,67,9791125307945,18490619,Grammar Inside 그래머 인사이드 Level 2,"14,000원","12,600","
700원 ","
양빈나, 선정아, 권영주, 김지현, 강혜진 공저
        ",NE능률,64929,2015년 06월 15일,국내도서,중고등참고서,중학교,중학영어전문교재,문법,
190225,68,9788967700515,63794715,에이급 수학 중학수학 2-상 (2019년),"15,000원","13,500","
750원 ","
            편집부
        ",에이급,35814,2018년 09월 01일,국내도서,중고등참고서,중학교,중2 - 문제집,수학(중등2),
190225,69,9788954738613,24522298,EBS 강의교재 중학 영어 개념 끝장내기 문법 (2019년용),"5,500원","5,500","
0원
                            
                                                        
                        ","
이정우 저
        ",한국교육방송공사,100176,2016년 02월 22일,국내도서,중고등참고서,EBS 방송교재,EBS 중학교,중3,
190225,70,9788926155332,61933439,최상위수학 중 2-1 (2019년),"14,000원","12,600","
700원 ","
최문섭, 최희영, 한송이, 고길동, 송낙천, 최영욱, 김종군, 박민선 공저
        ",디딤돌교육(학습),30924,2018년 07월 01일,국내도서,중고등참고서,중학교,중2 - 문제집,수학(중등2),
190225,71,9788954743082,42748413,EBS 고등 예비과정 수학 (2019년용),"8,000원","7,200","
80원 ","
            편집부
        ",한국교육방송공사,87075,2017년 06월 19일,국내도서,중고등참고서,EBS 방송교재,EBS 고등학교,고교공통,
190225,72,9791159709944,55997049,한권으로 끝내기 중등 사회 2-1 (2019년용),"13,000원","11,700","
650원 ","
김지현 등저
        ",비상교육(구 비유와상징),33549,2017년 10월 01일,국내도서,중고등참고서,중학교,중2 - 문제집,사회/국사(중등2),
190225,73,9791162276136,64403914,개념+유형 중등수학 3-1 기초탄탄 라이트 (2019년),"18,500원","16,650","
920원 ","
            편집부
        ",비상교육(구 비유와상징),58326,2018년 08월 01일,국내도서,중고등참고서,중학교,중3 - 문제집,수학(중등3),
190225,74,9788954747240,67212106,EBS 중학 뉴런 국어2 (2019년),"16,000원","14,400","
160원 ","
EBS 저
        ",한국교육방송공사,38004,2018년 12월 13일,국내도서,중고등참고서,EBS 방송교재,EBS 중학교,중2,
190225,75,9788960763807,42759614,블랙라벨 중학 수학 1-1 (2019년용),"12,000원","10,800","
600원 ","
이문호, 김원중, 김숙영, 강희윤 공저
        ",진학사 (블랙박스),33411,2017년 06월 19일,국내도서,중고등참고서,중학교,중1 - 문제집,수학(중등1),
190225,76,9788961334037,57913235,개념원리 중학수학 1-2 (2019년용),"15,000원","13,500","
750원 ","
이홍섭 저
        ",개념원리,82815,2018년 01월 08일,국내도서,중고등참고서,중학교,중1 - 문제집,수학(중등1),
190225,77,9791125939085,67488139,체크체크 국어 천재 노미숙 교과서편 중등 2-1 (2019년),"18,500원","16,650","
920원 ","
김희진 등저
        ",천재교육,18669,2018년 09월 30일,국내도서,중고등참고서,중학교,중2 - 문제집,국어(중등2),
190225,78,9788954746281,61932968,EBS My Grammar Coach 표준편,"12,500원","11,250","
130원 ","
이상엽, 서우식 공저
        ",한국교육방송공사,48375,2018년 06월 25일,국내도서,중고등참고서,중학교,중3 - 문제집,영어(중등3),
190225,79,9791195495030,22865949,경선식 영단어 초스피드 암기비법 중학,"11,500원","10,350","
570원 ","
경선식 저
        ",경선식에듀,69444,2015년 11월 17일,국내도서,중고등참고서,중학교,중학영어전문교재,어휘(단어/숙어),
190225,80,9791125323617,61979162,주니어 능률 VOCA 보카 실력,"9,500원","8,550","
470원 ","
NE능률 영어교육연구소(신유승,  정연덕,  김은정) 저
        ",NE능률,48084,2018년 07월 05일,국내도서,중고등참고서,중학교,중학영어전문교재,어휘(단어/숙어),
190225,81,9788928326358,60655947,라이트 쎈 중등수학 2 (상) (2019년),"15,000원","13,500","
750원 ","
홍범준, 신사고수학콘텐츠연구회 공저
        ",좋은책신사고,43659,2018년 05월 04일,국내도서,중고등참고서,중학교,중2 - 문제집,수학(중등2),
190225,82,9791125324461,64413757,주니어 리딩튜터 JUNIOR READING TUTOR LEVEL 3,"12,000원","10,800","
600원 ","
            편집부 저
        ",NE능률,37083,2019년 01월 05일,국내도서,중고등참고서,중학교,중학영어전문교재,독해/작문,
190225,83,9788960763333,23593775,블랙라벨 중학 수학 3-1 (2019년용),"10,000원","9,000","
500원 ","
이문호, 김원중, 김숙영, 강희윤 공저
        ",진학사 (블랙박스),31914,2015년 12월 11일,국내도서,중고등참고서,중학교,중3 - 문제집,수학(중등3),
190225,84,9791125307938,18490610,Grammar Inside 그래머 인사이드 Level 1,"14,000원","12,600","
700원 ","
양빈나, 조유람, 허인혜, 김지현, 장미현 공저
        ",NE능률,61731,2015년 06월 15일,국내도서,중고등참고서,중학교,중학영어전문교재,문법,
190225,85,9788959269624,40984251,수력충전 중등 수학 1(상) (2019년용),"11,000원","9,900","
550원 ","
            편집부 저
        ",수경출판사,61371,2017년 05월 25일,국내도서,중고등참고서,중학교,중1 - 문제집,수학(중등1),
190225,86,9791162276334,67848088,개념+유형 중등수학 1-2 기초탄탄 라이트 (2019년),"18,000원","16,200","
900원 ","
            편집부
        ",비상교육(구 비유와상징),19224,2018년 12월 01일,국내도서,중고등참고서,중학교,중1 - 문제집,수학(중등1),
190225,87,9791158317331,32456152,워드마스터 Word Master 중등 기초 (2019년용),"10,000원","9,000","
500원 ","
홍미정 저
        ",이투스북 ,57852,2016년 09월 26일,국내도서,초등참고서,예비중,
190225,88,9788959904488,58150508,숨마 주니어 중학 국어 문법 연습 1 기본,"12,000원","10,800","
600원 ","
이은영, 강영미, 권정아 공저
        ",이룸E&B(이룸이앤비),39987,2018년 01월 30일,국내도서,중고등참고서,중학교,중1 문제집,국어,
190225,89,9788968060502,22791986,천일문 입문,"12,000원","10,800","
600원 ","
김기훈, 한예희, 강문영, 유소영 공저
        ",쎄듀(CEDU),54873,2015년 10월 30일,국내도서,중고등참고서,고등학교,문제집,"고1,2 문제집","영어(고1,2) 문제집",
190225,90,9788900422061,56788218,HIGH TOP 하이탑 중학교 과학 1 (2019년용),"20,000원","18,000","
1,000원 ","
배미정, 김호련, 김상협, 박윤현, 손은정, 박준영 공저
        ",동아출판,42435,2017년 11월 10일,국내도서,중고등참고서,중학교,중1 - 문제집,과학(물상/생물)(중등1),
190225,91,9788967700362,56679705,에이급 수학 중학수학 3-1 (2019년용),"14,000원","12,600","
700원 ","
            편집부
        ",에이급,34344,2017년 09월 01일,국내도서,중고등참고서,중학교,중3 - 문제집,수학(중등3),
190225,92,9791125939146,67452078,체크체크 국어 5 천재 노미숙 교과서편 중등 3-1 (2019년),"18,000원","16,200","
900원 ","
주진택 등저
        ",천재교육,22347,2018년 09월 30일,국내도서,중고등참고서,중학교,중3 - 문제집,국어(중등3),
190225,93,9791162276495,65485795,한끝 중등국어 2-1 교과서편 (2019년),"17,000원","15,300","
850원 ","
            편집부 저
        ",비상교육(구 비유와상징),18816,2018년 10월 01일,국내도서,중고등참고서,중학교,중2 - 문제집,국어(중등2),
