크롤링일,순위,ISBN,상품번호,상품명,정가,판매가,YES포인트,저자,출판사,판매지수,출간일,분류
190314,69,'9788954742047,36369835,EBS Listening Power 고교영어듣기 30회 모의고사 기본,"13,000","11,700","
130","
            편집부
        ",한국교육방송공사,40650,2017년 02월 20일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,영어영역,
190314,70,'9788928326167,62157307,신사고 SSEN 쎈 수학 확률과 통계 (2019년/고2용),"12,000","10,800","
600","
홍범준, 신사고수학콘텐츠연구회 공저
        ",좋은책신사고,70398,2018년 07월 06일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,수학영역,
190314,71,'9788961334167,61357119,개념원리 확률과 통계 (2019년 고2용),"14,000","12,600","
700","
이홍섭 저
        ",개념원리,69060,2018년 06월 01일,국내도서,중고등참고서,고등학교,문제집,고1ㆍ2 문제집,수학 일반선택 (2015 개정교육과정),
190314,72,'9788961334402,65060349,개념원리 수학 (상) (2019년),"17,000","15,300","
850","
이홍섭 저
        ",개념원리,116664,2018년 10월 01일,국내도서,중고등참고서,고등학교,문제집,고1ㆍ2 문제집,공통 수학 (2015 개정교육과정),
190314,73,'9791162721681,67318504,2020 수능대비 마더텅 수능기출문제집 사회 · 문화 (2019년),"17,800","16,020","
890","
마더텅 편집부 저
        ",마더텅,52812,2018년 12월 13일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,사회탐구영역,사회문화/법과정치,
190314,74,'9788954748575,68726302,EBS 수능특강 사회탐구영역 세계사 (2019년),"5,700","5,130","
50","
EBS 저
        ",한국교육방송공사,53379,2019년 01월 10일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,사회탐구영역,한국사/동아시아사/세계사,
190314,75,'9791162274521,59520486,완자 고등 물리학 1 (2019년용),"20,000","18,000","
1,000","
류상호 등저
        ",비상교육(구 비유와상징),69738,2018년 03월 01일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,과학탐구영역,물리 1ㆍ2,
190314,76,'9791195495078,57434382,경선식영단어 초스피드암기비법 수능,"14,300","12,870","
710","
경선식 저
        ",경선식에듀,118443,2017년 12월 01일,국내도서,중고등참고서,고등학교,영어전문교재,단어/숙어(고등),
190314,77,'9788928326402,59623680,신사고 SSEN 쎈 수학 2 (2019년/고2용),"14,000","12,600","
700","
홍범준, 신사고수학콘텐츠연구회 공저
        ",좋은책신사고,88977,2018년 04월 05일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,수학영역,
190314,78,'9788961333832,56814187,개념원리 RPM 수학 1 (2019년 고2용),"14,000","12,600","
700","
이홍섭 저
        ",개념원리,97971,2017년 11월 17일,국내도서,중고등참고서,고등학교,문제집,고1ㆍ2 문제집,수학 일반선택 (2015 개정교육과정),
190314,79,'9788954747370,66987377,EBSi 강의노트 수능개념 주혜연의 해석공식 기출구문 (2019년),"7,400","7,400","
0","
주혜연 저
        ",한국교육방송공사,95775,2018년 11월 22일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,영어영역,
190314,80,'9788954743952,57430752,EBS 개념완성 과학탐구영역 물리학 1 (2019년),"16,000","14,400","
160","
            편집부
        ",한국교육방송공사,56340,2017년 12월 01일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,과학탐구영역,물리 1ㆍ2,
190314,81,'9791125314165,35870155,빠른독해 바른독해 빠바 구문독해,"13,500","12,150","
670","
이상엽 저
        ",NE능률,49020,2017년 02월 05일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,영어영역,
190314,82,'9788994845579,59017057,MAPL 마플 시너지 수학 (상) (2019년용),"20,000","18,000","
1,000","
임정선 저
        ",희망에듀,66516,2018년 02월 28일,국내도서,중고등참고서,고등학교,문제집,고1ㆍ2 문제집,공통 수학 (2015 개정교육과정),
190314,83,'9791125326120,67542939,능률 VOCA 보카 수능 실전편 (2019년) ,"12,000","10,800","
600","
NE능률 영어교육연구소 저
        ",NE능률,34788,2019년 01월 05일,국내도서,중고등참고서,고등학교,영어전문교재,단어/숙어(고등),
190314,84,'9791162721476,67311023,2020 수능대비 마더텅 수능기출문제집 국어 문학 (2019년),"19,800","17,820","
990","
마더텅 편집부 저
        ",마더텅,72543,2018년 12월 10일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,국어영역,
190314,85,'9788958899204,66888689,씨뮬 7th 기출 전국연합 3년간 모의고사 고1 영어 (2019년),"14,000","12,600","
700","
            편집부 저
        ",골드교육,69732,2018년 11월 09일,국내도서,중고등참고서,고등학교,문제집,"고1,2 문제집","영어(고1,2) 문제집",
190314,86,'9788954748650,68725795,EBS 수능특강 과학탐구영역 물리 2 (2019년),"7,300","6,570","
70","
EBS 저
        ",한국교육방송공사,44535,2019년 01월 10일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,과학탐구영역,물리 1ㆍ2,
190314,87,'9791125319610,59529342,High School English 1 자습서,"13,000","11,700","
130","
김성곤 등저
        ",NE능률,30129,2018년 01월 10일,국내도서,중고등참고서,고등학교,문제집,"고1,2 문제집","영어(고1,2) 문제집",
190314,88,'9791162721483,67310144,2020 수능대비 마더텅 수능기출문제집 국어 독서 (2019년),"16,800","15,120","
840","
마더텅 편집부 저
        ",마더텅,74403,2018년 12월 10일,국내도서,중고등참고서,고등학교,문제집,고3 문제집,국어영역,
190314,89,'9788937862090,53564001,New 올리드(Allead) 고등 통합과학 (2019년용),"19,000","17,100","
950","
김은경 등저
        ",미래엔(대한교과서),36495,2017년 10월 10일,국내도서,중고등참고서,고등학교,문제집,"고1,2 문제집","과학(고1,2) 문제집",
